route_id,service_id,trip_id,trip_headsign,block_id,trip_short_name,shape_id,jp_trip_desc
212007,東環状平日,4東環状平日_08時35分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_09時10分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_09時36分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_10時36分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_11時36分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_12時36分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_13時36分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_14時36分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_15時36分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_17時04分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_17時18分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_17時30分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_17時45分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_18時00分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_18時15分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_18時30分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_18時45分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_19時00分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_19時15分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_19時37分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_20時09分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_20時39分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_21時09分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_21時39分_系統212007,土橋駅,,,212007,
212007,東環状平日,4東環状平日_22時09分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_06時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_07時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_08時09分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_08時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_09時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_10時09分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_10時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_14時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_15時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_16時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_17時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_18時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_19時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_20時40分_系統212007,土橋駅,,,212007,
212007,東環状土日祝,5東環状土日祝_21時10分_系統212007,土橋駅,,,212007,
